X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
1.115	54.55	73.99	81.96	93.64	103.52	113.30	120.66
1.117	54.57	73.99	81.97	93.64	103.52	113.30	120.66
1.120	54.57	73.99	82.00	93.63	103.53	113.30	120.66
1.123	54.58	73.99	82.01	93.63	103.53	113.30	120.66
1.126	54.58	73.99	82.01	93.63	103.54	113.30	120.66
1.128	54.59	73.99	82.01	93.62	103.54	113.30	120.66
1.131	54.60	73.98	82.04	93.61	103.55	113.30	120.66
1.134	54.60	73.98	82.11	93.61	103.55	113.30	120.66
1.136	54.61	73.98	82.17	93.61	103.56	113.30	120.66
1.139	54.61	73.98	82.23	93.60	103.56	113.30	120.66
1.142	54.62	73.98	82.25	93.60	103.56	113.30	120.66
1.145	54.63	73.97	82.26	93.59	103.57	113.30	120.66
1.147	54.63	73.97	82.28	93.59	103.57	113.30	120.66
1.150	54.64	73.96	82.30	93.59	103.58	113.30	120.66
1.153	54.64	73.95	82.31	93.58	103.59	113.30	120.66
1.156	54.66	73.92	82.33	93.57	103.60	113.30	120.66
1.158	54.66	73.91	82.35	93.57	103.61	113.30	120.66
1.161	54.67	73.89	82.36	93.57	103.62	113.30	120.66
